"year","unitid","inst_name","state_name","years_after_entry","earnings_mean"
"2007","148885","University of Saint Mary of the Lake","Illinois","8","Suppressed data"
"2007","148982","Spertus College","Illinois","8","Suppressed data"
"2007","149028","Saint Anthony College of Nursing","Illinois","10","Suppressed data"
"2007","149028","Saint Anthony College of Nursing","Illinois","6","54800"
"2007","149028","Saint Anthony College of Nursing","Illinois","8","Suppressed data"
"2007","149222","Southern Illinois University Carbondale","Illinois","10","49800"
"2007","149222","Southern Illinois University Carbondale","Illinois","6","38900"
"2007","149222","Southern Illinois University Carbondale","Illinois","8","44800"
"2007","149231","Southern Illinois University Edwardsville","Illinois","10","46800"
"2007","149231","Southern Illinois University Edwardsville","Illinois","6","38200"
"2007","149231","Southern Illinois University Edwardsville","Illinois","8","42100"
"2007","149329","Telshe Yeshiva-Chicago","Illinois","10","Suppressed data"
"2007","149329","Telshe Yeshiva-Chicago","Illinois","6","Suppressed data"
"2007","149329","Telshe Yeshiva-Chicago","Illinois","8","Suppressed data"
"2007","149505","Trinity Christian College","Illinois","10","46000"
"2007","149505","Trinity Christian College","Illinois","6","38500"
"2007","149505","Trinity Christian College","Illinois","8","40700"
"2007","149514","Trinity International University","Illinois","10","43500"
"2007","149514","Trinity International University","Illinois","6","38700"
"2007","149514","Trinity International University","Illinois","8","38300"
"2007","149639","VanderCook College of Music","Illinois","10","Suppressed data"
"2007","149639","VanderCook College of Music","Illinois","6","Suppressed data"
"2007","149639","VanderCook College of Music","Illinois","8","Suppressed data"
"2007","149763","West Suburban College of Nursing","Illinois","6","Suppressed data"
"2007","149772","Western Illinois University","Illinois","10","46200"
"2007","149772","Western Illinois University","Illinois","6","37400"
"2007","149772","Western Illinois University","Illinois","8","43600"
"2007","149781","Wheaton College","Illinois","10","54600"
"2007","149781","Wheaton College","Illinois","6","37700"
"2007","149781","Wheaton College","Illinois","8","45300"
"2007","156189","Alice Lloyd College","Kentucky","10","47500"
"2007","156189","Alice Lloyd College","Kentucky","6","27100"
"2007","156189","Alice Lloyd College","Kentucky","8","32200"
"2007","156213","Asbury College","Kentucky","10","38800"
"2007","156213","Asbury College","Kentucky","6","29500"
"2007","156213","Asbury College","Kentucky","8","37100"
"2007","156222","Asbury Theological Seminary","Kentucky","10","40800"
"2007","156222","Asbury Theological Seminary","Kentucky","6","40800"
"2007","156222","Asbury Theological Seminary","Kentucky","8","Suppressed data"
"2007","156286","Bellarmine University","Kentucky","10","54000"
"2007","156286","Bellarmine University","Kentucky","6","41900"
"2007","156286","Bellarmine University","Kentucky","8","45400"
"2007","156295","Berea College","Kentucky","10","35900"
"2007","156295","Berea College","Kentucky","6","30100"
"2007","156295","Berea College","Kentucky","8","32300"
"2007","156356","Brescia University","Kentucky","10","41400"
"2007","156356","Brescia University","Kentucky","6","33900"
"2007","156356","Brescia University","Kentucky","8","36200"
"2007","156365","Campbellsville University","Kentucky","10","35100"
"2007","156365","Campbellsville University","Kentucky","6","28700"
"2007","156365","Campbellsville University","Kentucky","8","31500"
"2007","156408","Centre College","Kentucky","10","61100"
"2007","156408","Centre College","Kentucky","6","35100"
"2007","156408","Centre College","Kentucky","8","50500"
"2007","156417","Clear Creek Baptist Bible College","Kentucky","10","37700"
"2007","156417","Clear Creek Baptist Bible College","Kentucky","6","30400"
"2007","156417","Clear Creek Baptist Bible College","Kentucky","8","41300"
"2007","156541","University of the Cumberlands","Kentucky","10","41500"
"2007","156541","University of the Cumberlands","Kentucky","6","28700"
"2007","156541","University of the Cumberlands","Kentucky","8","34900"
"2007","156620","Eastern Kentucky University","Kentucky","10","38700"
"2007","156620","Eastern Kentucky University","Kentucky","6","30300"
"2007","156620","Eastern Kentucky University","Kentucky","8","35100"
"2007","156745","Georgetown College","Kentucky","10","45300"
"2007","156745","Georgetown College","Kentucky","6","36100"
"2007","156745","Georgetown College","Kentucky","8","44500"
"2007","157030","Kentucky Mountain Bible College","Kentucky","10","Suppressed data"
"2007","157030","Kentucky Mountain Bible College","Kentucky","6","Suppressed data"
"2007","157030","Kentucky Mountain Bible College","Kentucky","8","Suppressed data"
"2007","157058","Kentucky State University","Kentucky","10","33700"
"2007","157058","Kentucky State University","Kentucky","6","25900"
"2007","157058","Kentucky State University","Kentucky","8","30600"
"2007","157076","Kentucky Wesleyan College","Kentucky","10","41600"
"2007","157076","Kentucky Wesleyan College","Kentucky","6","31400"
"2007","157076","Kentucky Wesleyan College","Kentucky","8","36800"
"2007","157085","University of Kentucky","Kentucky","10","51900"
"2007","157085","University of Kentucky","Kentucky","6","40500"
"2007","157085","University of Kentucky","Kentucky","8","45700"
"2007","157100","Kentucky Christian University","Kentucky","10","33400"
"2007","157100","Kentucky Christian University","Kentucky","6","29100"
"2007","157100","Kentucky Christian University","Kentucky","8","32000"
"2007","157207","Lexington Theological Seminary","Kentucky","8","Suppressed data"
"2007","157216","Lindsey Wilson College","Kentucky","10","30200"
"2007","157216","Lindsey Wilson College","Kentucky","6","25600"
"2007","157216","Lindsey Wilson College","Kentucky","8","27600"
"2007","157289","University of Louisville","Kentucky","10","44300"
"2007","157289","University of Louisville","Kentucky","6","36400"
"2007","157289","University of Louisville","Kentucky","8","41900"
"2007","157298","Louisville Presbyterian Theological Seminary","Kentucky","10","Suppressed data"
"2007","157298","Louisville Presbyterian Theological Seminary","Kentucky","6","Suppressed data"
"2007","157298","Louisville Presbyterian Theological Seminary","Kentucky","8","Suppressed data"
"2007","157359","Mid-Continent University","Kentucky","10","42100"
"2007","157359","Mid-Continent University","Kentucky","6","42400"
"2007","157359","Mid-Continent University","Kentucky","8","46200"
"2007","157377","Midway College","Kentucky","10","38700"
"2007","157377","Midway College","Kentucky","6","37000"
"2007","157377","Midway College","Kentucky","8","39200"
"2007","157386","Morehead State University","Kentucky","10","36400"
"2007","157386","Morehead State University","Kentucky","6","28400"
"2007","157386","Morehead State University","Kentucky","8","33400"
"2007","157401","Murray State University","Kentucky","10","41500"
"2007","157401","Murray State University","Kentucky","6","31100"
"2007","157401","Murray State University","Kentucky","8","36500"
"2007","157447","Northern Kentucky University","Kentucky","10","40100"
"2007","157447","Northern Kentucky University","Kentucky","6","33100"
"2007","157447","Northern Kentucky University","Kentucky","8","37400"
"2007","157535","Pikeville College","Kentucky","10","36900"
"2007","157535","Pikeville College","Kentucky","6","29300"
"2007","157535","Pikeville College","Kentucky","8","35500"
"2007","157632","Saint Catharine College","Kentucky","10","35500"
"2007","157632","Saint Catharine College","Kentucky","6","31200"
"2007","157632","Saint Catharine College","Kentucky","8","33600"
"2007","157757","Spalding University","Kentucky","10","46500"
"2007","157757","Spalding University","Kentucky","6","39900"
"2007","157757","Spalding University","Kentucky","8","42400"
"2007","157809","Thomas More College","Kentucky","10","53600"
"2007","157809","Thomas More College","Kentucky","6","44200"
"2007","157809","Thomas More College","Kentucky","8","50300"
"2007","157818","Transylvania University","Kentucky","10","49500"
"2007","157818","Transylvania University","Kentucky","6","32400"
"2007","157818","Transylvania University","Kentucky","8","42600"
"2007","157863","Union College","Kentucky","10","38000"
"2007","157863","Union College","Kentucky","6","28200"
"2007","157863","Union College","Kentucky","8","38500"
"2007","157951","Western Kentucky University","Kentucky","10","38700"
"2007","157951","Western Kentucky University","Kentucky","6","31200"
"2007","157951","Western Kentucky University","Kentucky","8","35800"
"2007","260947","Christian Life College","Illinois","10","Suppressed data"
"2007","260947","Christian Life College","Illinois","6","Suppressed data"
"2007","260947","Christian Life College","Illinois","8","Suppressed data"
"2007","260956","Knowledge Systems Institute","Illinois","10","Suppressed data"
"2007","260956","Knowledge Systems Institute","Illinois","6","Suppressed data"
"2007","260956","Knowledge Systems Institute","Illinois","8","Suppressed data"
"2007","409254","Erikson Institute","Illinois","6","Suppressed data"
"2007","437866","Union College-Bennett Center","Kentucky","10","38000"
"2007","437866","Union College-Bennett Center","Kentucky","6","28200"
"2007","437866","Union College-Bennett Center","Kentucky","8","38500"
"2007","446969","New York Institute of Technology-Ellis College","Illinois","10","56900"
"2007","446969","New York Institute of Technology-Ellis College","Illinois","6","45900"
"2007","446969","New York Institute of Technology-Ellis College","Illinois","8","49400"
"2006","143048","School of the Art Institute of Chicago","Illinois","7","32200"
"2006","143048","School of the Art Institute of Chicago","Illinois","9","36100"
"2006","143084","Augustana College","Illinois","7","47300"
"2006","143084","Augustana College","Illinois","9","54400"
"2006","143118","Aurora University","Illinois","7","43700"
"2006","143118","Aurora University","Illinois","9","46500"
"2006","143288","Blackburn College","Illinois","7","34100"
"2006","143288","Blackburn College","Illinois","9","39300"
"2006","143297","Blessing Rieman College of Nursing","Illinois","7","Suppressed data"
"2006","143297","Blessing Rieman College of Nursing","Illinois","9","Suppressed data"
"2006","143358","Bradley University","Illinois","7","50600"
"2006","143358","Bradley University","Illinois","9","55800"
"2006","143853","Midwestern University","Illinois","7","101100"
"2006","143853","Midwestern University","Illinois","9","102300"
"2006","143978","Chicago School of Professional Psychology","Illinois","9","Suppressed data"
"2006","144005","Chicago State University","Illinois","7","34700"
"2006","144005","Chicago State University","Illinois","9","38600"
"2006","144014","Chicago Theological Seminary","Illinois","7","Suppressed data"
"2006","144050","University of Chicago","Illinois","7","70800"
"2006","144050","University of Chicago","Illinois","9","88100"
"2006","144281","Columbia College Chicago","Illinois","7","33300"
"2006","144281","Columbia College Chicago","Illinois","9","36200"
"2006","144351","Concordia University","Illinois","7","41900"
"2006","144351","Concordia University","Illinois","9","43300"
"2006","144740","DePaul University","Illinois","7","50600"
"2006","144740","DePaul University","Illinois","9","57400"
"2006","144883","East-West University","Illinois","7","24800"
"2006","144883","East-West University","Illinois","9","25800"
"2006","144892","Eastern Illinois University","Illinois","7","41200"
"2006","144892","Eastern Illinois University","Illinois","9","45700"
"2006","144962","Elmhurst College","Illinois","7","49300"
"2006","144962","Elmhurst College","Illinois","9","54500"
"2006","144971","Eureka College","Illinois","7","38400"
"2006","144971","Eureka College","Illinois","9","46000"
"2006","145275","Garrett-Evangelical Theological Seminary","Illinois","7","Suppressed data"
"2006","145275","Garrett-Evangelical Theological Seminary","Illinois","9","Suppressed data"
"2006","145336","Governors State University","Illinois","7","42600"
"2006","145336","Governors State University","Illinois","9","44400"
"2006","145372","Greenville College","Illinois","7","37500"
"2006","145372","Greenville College","Illinois","9","40200"
"2006","145497","Hebrew Theological College","Illinois","7","28400"
"2006","145497","Hebrew Theological College","Illinois","9","Suppressed data"
"2006","145558","Rosalind Franklin University of Medicine and Science","Illinois","7","Suppressed data"
"2006","145558","Rosalind Franklin University of Medicine and Science","Illinois","9","Suppressed data"
"2006","145600","University of Illinois at Chicago","Illinois","7","50100"
"2006","145600","University of Illinois at Chicago","Illinois","9","54200"
"2006","145619","Benedictine University","Illinois","7","48300"
"2006","145619","Benedictine University","Illinois","9","56000"
"2006","145628","Illinois College of Optometry","Illinois","7","87900"
"2006","145628","Illinois College of Optometry","Illinois","9","Suppressed data"
"2006","145637","University of Illinois at Urbana-Champaign","Illinois","7","55300"
"2006","145637","University of Illinois at Urbana-Champaign","Illinois","9","64200"
"2006","145646","Illinois Wesleyan University","Illinois","7","48800"
"2006","145646","Illinois Wesleyan University","Illinois","9","58000"
"2006","145691","Illinois College","Illinois","7","37200"
"2006","145691","Illinois College","Illinois","9","42700"
"2006","145725","Illinois Institute of Technology","Illinois","7","63500"
"2006","145725","Illinois Institute of Technology","Illinois","9","76100"
"2006","145813","Illinois State University","Illinois","7","43300"
"2006","145813","Illinois State University","Illinois","9","48100"
"2006","146339","Judson College","Illinois","7","40400"
"2006","146339","Judson College","Illinois","9","47100"
"2006","146393","Kendall College","Illinois","7","39900"
"2006","146393","Kendall College","Illinois","9","42400"
"2006","146427","Knox College","Illinois","7","39800"
"2006","146427","Knox College","Illinois","9","50500"
"2006","146481","Lake Forest College","Illinois","7","49400"
"2006","146481","Lake Forest College","Illinois","9","57300"
"2006","146490","Lake Forest Graduate School of Management","Illinois","7","Suppressed data"
"2006","146533","Lakeview College of Nursing","Illinois","7","Suppressed data"
"2006","146533","Lakeview College of Nursing","Illinois","9","Suppressed data"
"2006","146612","Lewis University","Illinois","7","46400"
"2006","146612","Lewis University","Illinois","9","53800"
"2006","146621","Lexington College","Illinois","7","Suppressed data"
"2006","146621","Lexington College","Illinois","9","Suppressed data"
"2006","146667","Lincoln Christian College and Seminary","Illinois","7","29800"
"2006","146667","Lincoln Christian College and Seminary","Illinois","9","29700"
"2006","146676","Lincoln College","Illinois","7","29600"
"2006","146676","Lincoln College","Illinois","9","32500"
"2006","146719","Loyola University Chicago","Illinois","7","49500"
"2006","146719","Loyola University Chicago","Illinois","9","56400"
"2006","146755","Trinity College of Nursing and Health Sciences","Illinois","7","45900"
"2006","146755","Trinity College of Nursing and Health Sciences","Illinois","9","44800"
"2006","146825","MacMurray College","Illinois","7","34500"
"2006","146825","MacMurray College","Illinois","9","42000"
"2006","147013","McKendree College","Illinois","7","42800"
"2006","147013","McKendree College","Illinois","9","48000"
"2006","147031","Meadville-Lombard Theological School","Illinois","7","Suppressed data"
"2006","147244","Millikin University","Illinois","7","42300"
"2006","147244","Millikin University","Illinois","9","46100"
"2006","147341","Monmouth College","Illinois","7","38800"
"2006","147341","Monmouth College","Illinois","9","44500"
"2006","147536","National-Louis University","Illinois","7","52100"
"2006","147536","National-Louis University","Illinois","9","55200"
"2006","147590","National University of Health Sciences","Illinois","7","43000"
"2006","147590","National University of Health Sciences","Illinois","9","Suppressed data"
"2006","147660","North Central College","Illinois","7","44300"
"2006","147660","North Central College","Illinois","9","50200"
"2006","147679","North Park University","Illinois","7","38900"
"2006","147679","North Park University","Illinois","9","47100"
"2006","147703","Northern Illinois University","Illinois","7","44000"
"2006","147703","Northern Illinois University","Illinois","9","49600"
"2006","147767","Northwestern University","Illinois","7","63500"
"2006","147767","Northwestern University","Illinois","9","73200"
"2006","147776","Northeastern Illinois University","Illinois","7","35800"
"2006","147776","Northeastern Illinois University","Illinois","9","39300"
"2006","147828","Olivet Nazarene University","Illinois","7","39400"
"2006","147828","Olivet Nazarene University","Illinois","9","41800"
"2006","148131","Quincy University","Illinois","7","36100"
"2006","148131","Quincy University","Illinois","9","42700"
"2006","148335","Robert Morris College","Illinois","7","35300"
"2006","148335","Robert Morris College","Illinois","9","36700"
"2006","148405","Rockford College","Illinois","7","37400"
"2006","148405","Rockford College","Illinois","9","42400"
"2006","148487","Roosevelt University","Illinois","7","43600"
"2006","148487","Roosevelt University","Illinois","9","45600"
"2006","148496","Dominican University","Illinois","7","44400"
"2006","148496","Dominican University","Illinois","9","48400"
"2006","148511","Rush University","Illinois","7","68800"
"2006","148511","Rush University","Illinois","9","78400"
"2006","148575","Saint Francis Medical Center College of Nursing","Illinois","7","Suppressed data"
"2006","148575","Saint Francis Medical Center College of Nursing","Illinois","9","57800"
"2006","148584","University of St Francis","Illinois","7","47500"
"2006","148584","University of St Francis","Illinois","9","50500"
"2006","148593","St Johns College","Illinois","7","Suppressed data"
"2006","148593","St Johns College","Illinois","9","Suppressed data"
"2006","148627","Saint Xavier University","Illinois","7","45000"
"2006","148627","Saint Xavier University","Illinois","9","50900"
"2006","148654","University of Illinois at Springfield","Illinois","7","39300"
"2006","148654","University of Illinois at Springfield","Illinois","9","43400"
"2006","148724","Seabury-Western Theological Seminary","Illinois","9","Suppressed data"
"2006","148849","Shimer College","Illinois","7","29100"
"2006","148849","Shimer College","Illinois","9","Suppressed data"
"2006","148876","Saint Augustine College","Illinois","7","27300"
"2006","148876","Saint Augustine College","Illinois","9","29100"
"2006","148885","University of Saint Mary of the Lake","Illinois","7","Suppressed data"
"2006","148982","Spertus College","Illinois","7","Suppressed data"
"2006","149028","Saint Anthony College of Nursing","Illinois","7","Suppressed data"
"2006","149028","Saint Anthony College of Nursing","Illinois","9","Suppressed data"
"2006","149222","Southern Illinois University Carbondale","Illinois","7","41900"
"2006","149222","Southern Illinois University Carbondale","Illinois","9","47400"
"2006","149231","Southern Illinois University Edwardsville","Illinois","7","39700"
"2006","149231","Southern Illinois University Edwardsville","Illinois","9","44800"
"2006","149329","Telshe Yeshiva-Chicago","Illinois","7","Suppressed data"
"2006","149329","Telshe Yeshiva-Chicago","Illinois","9","Suppressed data"
"2006","149505","Trinity Christian College","Illinois","7","38700"
"2006","149505","Trinity Christian College","Illinois","9","46300"
"2006","149514","Trinity International University","Illinois","7","37100"
"2006","149514","Trinity International University","Illinois","9","42100"
"2006","149639","VanderCook College of Music","Illinois","7","Suppressed data"
"2006","149639","VanderCook College of Music","Illinois","9","Suppressed data"
"2006","149772","Western Illinois University","Illinois","7","41000"
"2006","149772","Western Illinois University","Illinois","9","44800"
"2006","149781","Wheaton College","Illinois","7","41400"
"2006","149781","Wheaton College","Illinois","9","52600"
"2006","156189","Alice Lloyd College","Kentucky","7","29600"
"2006","156189","Alice Lloyd College","Kentucky","9","37100"
"2006","156213","Asbury College","Kentucky","7","34200"
"2006","156213","Asbury College","Kentucky","9","36800"
"2006","156222","Asbury Theological Seminary","Kentucky","7","Suppressed data"
"2006","156222","Asbury Theological Seminary","Kentucky","9","43200"
"2006","156286","Bellarmine University","Kentucky","7","42800"
"2006","156286","Bellarmine University","Kentucky","9","49500"
"2006","156295","Berea College","Kentucky","7","30100"
"2006","156295","Berea College","Kentucky","9","33900"
"2006","156356","Brescia University","Kentucky","7","33800"
"2006","156356","Brescia University","Kentucky","9","39700"
"2006","156365","Campbellsville University","Kentucky","7","30900"
"2006","156365","Campbellsville University","Kentucky","9","34500"
"2006","156408","Centre College","Kentucky","7","44500"
"2006","156408","Centre College","Kentucky","9","54300"
"2006","156417","Clear Creek Baptist Bible College","Kentucky","7","39400"
"2006","156417","Clear Creek Baptist Bible College","Kentucky","9","36900"
"2006","156541","University of the Cumberlands","Kentucky","7","32600"
"2006","156541","University of the Cumberlands","Kentucky","9","39500"
"2006","156620","Eastern Kentucky University","Kentucky","7","33000"
"2006","156620","Eastern Kentucky University","Kentucky","9","36900"
"2006","156745","Georgetown College","Kentucky","7","40600"
"2006","156745","Georgetown College","Kentucky","9","43600"
"2006","157030","Kentucky Mountain Bible College","Kentucky","7","Suppressed data"
"2006","157030","Kentucky Mountain Bible College","Kentucky","9","Suppressed data"
"2006","157058","Kentucky State University","Kentucky","7","30100"
"2006","157058","Kentucky State University","Kentucky","9","31900"
"2006","157076","Kentucky Wesleyan College","Kentucky","7","35000"
"2006","157076","Kentucky Wesleyan College","Kentucky","9","39900"
"2006","157085","University of Kentucky","Kentucky","7","42900"
"2006","157085","University of Kentucky","Kentucky","9","48800"
"2006","157100","Kentucky Christian University","Kentucky","7","31600"
"2006","157100","Kentucky Christian University","Kentucky","9","31000"
"2006","157207","Lexington Theological Seminary","Kentucky","7","Suppressed data"
"2006","157216","Lindsey Wilson College","Kentucky","7","26600"
"2006","157216","Lindsey Wilson College","Kentucky","9","28800"
"2006","157289","University of Louisville","Kentucky","7","39600"
"2006","157289","University of Louisville","Kentucky","9","42900"
"2006","157298","Louisville Presbyterian Theological Seminary","Kentucky","7","Suppressed data"
"2006","157298","Louisville Presbyterian Theological Seminary","Kentucky","9","Suppressed data"
"2006","157359","Mid-Continent University","Kentucky","7","43400"
"2006","157359","Mid-Continent University","Kentucky","9","41400"
"2006","157377","Midway College","Kentucky","7","39100"
"2006","157377","Midway College","Kentucky","9","39200"
"2006","157386","Morehead State University","Kentucky","7","32000"
"2006","157386","Morehead State University","Kentucky","9","35500"
"2006","157401","Murray State University","Kentucky","7","34600"
"2006","157401","Murray State University","Kentucky","9","39400"
"2006","157447","Northern Kentucky University","Kentucky","7","35300"
"2006","157447","Northern Kentucky University","Kentucky","9","39500"
"2006","157535","Pikeville College","Kentucky","7","34500"
"2006","157535","Pikeville College","Kentucky","9","36400"
"2006","157632","Saint Catharine College","Kentucky","7","32400"
"2006","157632","Saint Catharine College","Kentucky","9","34600"
"2006","157757","Spalding University","Kentucky","7","41500"
"2006","157757","Spalding University","Kentucky","9","44800"
"2006","157809","Thomas More College","Kentucky","7","47500"
"2006","157809","Thomas More College","Kentucky","9","52700"
"2006","157818","Transylvania University","Kentucky","7","38200"
"2006","157818","Transylvania University","Kentucky","9","45700"
"2006","157863","Union College","Kentucky","7","35200"
"2006","157863","Union College","Kentucky","9","35500"
"2006","157951","Western Kentucky University","Kentucky","7","33900"
"2006","157951","Western Kentucky University","Kentucky","9","37300"
"2006","260947","Christian Life College","Illinois","7","Suppressed data"
"2006","260947","Christian Life College","Illinois","9","Suppressed data"
"2006","260956","Knowledge Systems Institute","Illinois","7","Suppressed data"
"2006","260956","Knowledge Systems Institute","Illinois","9","Suppressed data"
"2006","437866","Union College-Bennett Center","Kentucky","7","35200"
"2006","437866","Union College-Bennett Center","Kentucky","9","35500"
"2006","446969","New York Institute of Technology-Ellis College","Illinois","7","46400"
"2006","446969","New York Institute of Technology-Ellis College","Illinois","9","53300"
"2005","143048","School of the Art Institute of Chicago","Illinois","6","29600"
"2005","143048","School of the Art Institute of Chicago","Illinois","8","33000"
"2005","143084","Augustana College","Illinois","6","43500"
"2005","143084","Augustana College","Illinois","8","49600"
"2005","143118","Aurora University","Illinois","6","41900"
"2005","143118","Aurora University","Illinois","8","45300"
"2005","143288","Blackburn College","Illinois","6","30300"
"2005","143288","Blackburn College","Illinois","8","36900"
"2005","143297","Blessing Rieman College of Nursing","Illinois","6","Suppressed data"
"2005","143297","Blessing Rieman College of Nursing","Illinois","8","Suppressed data"
"2005","143358","Bradley University","Illinois","6","45200"
"2005","143358","Bradley University","Illinois","8","51700"
"2005","143853","Midwestern University","Illinois","6","94200"
"2005","143853","Midwestern University","Illinois","8","100500"
"2005","143978","Chicago School of Professional Psychology","Illinois","8","Suppressed data"
"2005","144005","Chicago State University","Illinois","6","32100"
"2005","144005","Chicago State University","Illinois","8","36700"
"2005","144014","Chicago Theological Seminary","Illinois","6","Suppressed data"
"2005","144050","University of Chicago","Illinois","6","59700"
"2005","144050","University of Chicago","Illinois","8","77800"
"2005","144281","Columbia College Chicago","Illinois","6","30300"
"2005","144281","Columbia College Chicago","Illinois","8","34300"
"2005","144351","Concordia University","Illinois","6","40300"
"2005","144351","Concordia University","Illinois","8","43400"
"2005","144740","DePaul University","Illinois","6","46700"
"2005","144740","DePaul University","Illinois","8","53300"
"2005","144883","East-West University","Illinois","6","23400"
"2005","144883","East-West University","Illinois","8","24800"
"2005","144892","Eastern Illinois University","Illinois","6","37300"
"2005","144892","Eastern Illinois University","Illinois","8","43200"
"2005","144962","Elmhurst College","Illinois","6","46500"
"2005","144962","Elmhurst College","Illinois","8","52600"
"2005","144971","Eureka College","Illinois","6","35300"
"2005","144971","Eureka College","Illinois","8","43800"
"2005","145275","Garrett-Evangelical Theological Seminary","Illinois","6","Suppressed data"
"2005","145275","Garrett-Evangelical Theological Seminary","Illinois","8","Suppressed data"
"2005","145336","Governors State University","Illinois","6","41000"
"2005","145336","Governors State University","Illinois","8","42200"
"2005","145372","Greenville College","Illinois","6","35600"
"2005","145372","Greenville College","Illinois","8","38700"
"2005","145497","Hebrew Theological College","Illinois","6","Suppressed data"
"2005","145497","Hebrew Theological College","Illinois","8","Suppressed data"
"2005","145558","Rosalind Franklin University of Medicine and Science","Illinois","6","62300"
"2005","145558","Rosalind Franklin University of Medicine and Science","Illinois","8","Suppressed data"
"2005","145600","University of Illinois at Chicago","Illinois","6","45300"
"2005","145600","University of Illinois at Chicago","Illinois","8","51200"
"2005","145619","Benedictine University","Illinois","6","44800"
"2005","145619","Benedictine University","Illinois","8","53700"
"2005","145628","Illinois College of Optometry","Illinois","6","82600"
"2005","145628","Illinois College of Optometry","Illinois","8","Suppressed data"
"2005","145637","University of Illinois at Urbana-Champaign","Illinois","6","50300"
"2005","145637","University of Illinois at Urbana-Champaign","Illinois","8","59600"
"2005","145646","Illinois Wesleyan University","Illinois","6","43400"
"2005","145646","Illinois Wesleyan University","Illinois","8","54300"
"2005","145691","Illinois College","Illinois","6","34000"
"2005","145691","Illinois College","Illinois","8","39100"
"2005","145725","Illinois Institute of Technology","Illinois","6","57000"
"2005","145725","Illinois Institute of Technology","Illinois","8","70900"
"2005","145813","Illinois State University","Illinois","6","39900"
"2005","145813","Illinois State University","Illinois","8","45100"
"2005","146339","Judson College","Illinois","6","38900"
"2005","146339","Judson College","Illinois","8","45700"
"2005","146393","Kendall College","Illinois","6","38500"
"2005","146393","Kendall College","Illinois","8","40900"
"2005","146427","Knox College","Illinois","6","36000"
"2005","146427","Knox College","Illinois","8","43900"
"2005","146481","Lake Forest College","Illinois","6","42700"
"2005","146481","Lake Forest College","Illinois","8","51200"
"2005","146490","Lake Forest Graduate School of Management","Illinois","6","Suppressed data"
"2005","146533","Lakeview College of Nursing","Illinois","6","Suppressed data"
"2005","146533","Lakeview College of Nursing","Illinois","8","Suppressed data"
"2005","146612","Lewis University","Illinois","6","43200"
"2005","146612","Lewis University","Illinois","8","51000"
"2005","146621","Lexington College","Illinois","6","Suppressed data"
"2005","146621","Lexington College","Illinois","8","Suppressed data"
"2005","146667","Lincoln Christian College and Seminary","Illinois","6","28300"
"2005","146667","Lincoln Christian College and Seminary","Illinois","8","27800"
"2005","146676","Lincoln College","Illinois","6","27300"
"2005","146676","Lincoln College","Illinois","8","31600"
"2005","146719","Loyola University Chicago","Illinois","6","44600"
"2005","146719","Loyola University Chicago","Illinois","8","52700"
"2005","146755","Trinity College of Nursing and Health Sciences","Illinois","6","44600"
"2005","146755","Trinity College of Nursing and Health Sciences","Illinois","8","43500"
"2005","146825","MacMurray College","Illinois","6","32100"
"2005","146825","MacMurray College","Illinois","8","39200"
"2005","147013","McKendree College","Illinois","6","41100"
"2005","147013","McKendree College","Illinois","8","45900"
"2005","147031","Meadville-Lombard Theological School","Illinois","6","Suppressed data"
"2005","147244","Millikin University","Illinois","6","38600"
"2005","147244","Millikin University","Illinois","8","42200"
"2005","147341","Monmouth College","Illinois","6","35400"
"2005","147341","Monmouth College","Illinois","8","42000"
"2005","147536","National-Louis University","Illinois","6","50600"
"2005","147536","National-Louis University","Illinois","8","53800"
"2005","147590","National University of Health Sciences","Illinois","6","48600"
"2005","147590","National University of Health Sciences","Illinois","8","Suppressed data"
"2005","147660","North Central College","Illinois","6","40700"
"2005","147660","North Central College","Illinois","8","48300"
"2005","147679","North Park University","Illinois","6","37000"
"2005","147679","North Park University","Illinois","8","45800"
"2005","147703","Northern Illinois University","Illinois","6","40800"
"2005","147703","Northern Illinois University","Illinois","8","46800"
"2005","147767","Northwestern University","Illinois","6","56600"
"2005","147767","Northwestern University","Illinois","8","67300"
"2005","147776","Northeastern Illinois University","Illinois","6","33400"
"2005","147776","Northeastern Illinois University","Illinois","8","37700"
"2005","147828","Olivet Nazarene University","Illinois","6","35500"
"2005","147828","Olivet Nazarene University","Illinois","8","41200"
"2005","148131","Quincy University","Illinois","6","32300"
"2005","148131","Quincy University","Illinois","8","40400"
"2005","148335","Robert Morris College","Illinois","6","33800"
"2005","148335","Robert Morris College","Illinois","8","35200"
"2005","148405","Rockford College","Illinois","6","35500"
"2005","148405","Rockford College","Illinois","8","42300"
"2005","148487","Roosevelt University","Illinois","6","40900"
"2005","148487","Roosevelt University","Illinois","8","43100"
"2005","148496","Dominican University","Illinois","6","41300"
"2005","148496","Dominican University","Illinois","8","45400"
"2005","148511","Rush University","Illinois","6","65500"
"2005","148511","Rush University","Illinois","8","74200"
"2005","148575","Saint Francis Medical Center College of Nursing","Illinois","6","Suppressed data"
"2005","148575","Saint Francis Medical Center College of Nursing","Illinois","8","57900"
"2005","148584","University of St Francis","Illinois","6","44700"
"2005","148584","University of St Francis","Illinois","8","48600"
"2005","148593","St Johns College","Illinois","6","Suppressed data"
"2005","148593","St Johns College","Illinois","8","Suppressed data"
"2005","148627","Saint Xavier University","Illinois","6","42600"
